0:0:0:0:0:0:0:1 - - [31/May/2022:10:08:20 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:08:20 +0900] "GET /LectureWeb/jquery/image/images.jpg HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [31/May/2022:10:10:38 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 200 2772
0:0:0:0:0:0:0:1 - - [31/May/2022:10:10:38 +0900] "GET /LectureWeb/jquery/image/images.jpg HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [31/May/2022:10:10:38 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:10:38 +0900] "GET /LectureWeb/jquery/image/images.jpg HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [31/May/2022:10:10:38 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:10:38 +0900] "GET /LectureWeb/jquery/image/images.jpg HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [31/May/2022:10:10:38 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:10:38 +0900] "GET /LectureWeb/jquery/image/images.jpg HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [31/May/2022:10:16:18 +0900] "GET /LectureWeb/jquery/exam07.html HTTP/1.1" 200 740
0:0:0:0:0:0:0:1 - - [31/May/2022:10:16:18 +0900] "GET /LectureWeb/jquery/image/images.jpg HTTP/1.1" 200 9848
0:0:0:0:0:0:0:1 - - [31/May/2022:10:16:40 +0900] "GET /LectureWeb/jquery/exam07.html HTTP/1.1" 200 743
0:0:0:0:0:0:0:1 - - [31/May/2022:10:16:40 +0900] "GET /LectureWeb/jquery/images/%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jpg HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [31/May/2022:10:16:40 +0900] "GET /LectureWeb/jquery/exam07.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:16:40 +0900] "GET /LectureWeb/jquery/images/%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jpg HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [31/May/2022:10:16:40 +0900] "GET /LectureWeb/jquery/exam07.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:16:40 +0900] "GET /LectureWeb/jquery/images/%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jpg HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [31/May/2022:10:16:40 +0900] "GET /LectureWeb/jquery/exam07.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:16:40 +0900] "GET /LectureWeb/jquery/images/%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jpg HTTP/1.1" 404 884
0:0:0:0:0:0:0:1 - - [31/May/2022:10:20:03 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:20:03 +0900] "GET /LectureWeb/jquery/image/images.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:20:20 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:20:20 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:20:20 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:12 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 200 2764
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:12 +0900] "GET /LectureWeb/jquery/image/dog1.jpg HTTP/1.1" 200 7135
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:12 +0900] "GET /LectureWeb/jquery/image/dog2.jpg HTTP/1.1" 200 9848
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:12 +0900] "GET /LectureWeb/jquery/image/dog4.jpg HTTP/1.1" 200 40709
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:12 +0900] "GET /LectureWeb/jquery/image/dog3.jpg HTTP/1.1" 200 33554
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:13 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:13 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:13 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:13 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:34 +0900] "GET /LectureWeb/jquery/exam07.html HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:34 +0900] "GET /LectureWeb/jquery/images/dog2.jpg HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:40 +0900] "GET /LectureWeb/jquery/exam07.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:40 +0900] "GET /LectureWeb/jquery/images/dog2.jpg HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:40 +0900] "GET /LectureWeb/jquery/exam07.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:40 +0900] "GET /LectureWeb/jquery/images/dog2.jpg HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:41 +0900] "GET /LectureWeb/jquery/exam07.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:41 +0900] "GET /LectureWeb/jquery/images/dog2.jpg HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:41 +0900] "GET /LectureWeb/jquery/exam07.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:21:41 +0900] "GET /LectureWeb/jquery/images/dog2.jpg HTTP/1.1" 404 852
0:0:0:0:0:0:0:1 - - [31/May/2022:10:22:01 +0900] "GET /LectureWeb/jquery/exam07.html HTTP/1.1" 200 732
0:0:0:0:0:0:0:1 - - [31/May/2022:10:22:38 +0900] "GET /LectureWeb/jquery/exam07.html HTTP/1.1" 200 739
0:0:0:0:0:0:0:1 - - [31/May/2022:10:24:58 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:32 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 200 2770
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:32 +0900] "GET /LectureWeb/jquery/image/dog2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:32 +0900] "GET /LectureWeb/jquery/image/dog1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:32 +0900] "GET /LectureWeb/jquery/image/dog4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:32 +0900] "GET /LectureWeb/jquery/image/dog3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:32 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:32 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:32 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:41 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 200 2769
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:41 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:41 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:42 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:42 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:52 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:52 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:52 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:52 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:53 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:25:53 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:07 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 200 2764
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:08 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:08 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:08 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:18 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 200 2762
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:18 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:19 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:19 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:19 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:19 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:25 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 200 2756
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:25 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:26 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:26 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:26 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:26 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:27 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:27 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:34 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 200 2762
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:34 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:35 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:35 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:35 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:49 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:50 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:50 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:50 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:50 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:26:50 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:27:46 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 200 2755
0:0:0:0:0:0:0:1 - - [31/May/2022:10:27:47 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:28:42 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 200 2756
0:0:0:0:0:0:0:1 - - [31/May/2022:10:28:42 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:28:42 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:28:42 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:31:43 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 200 2781
0:0:0:0:0:0:0:1 - - [31/May/2022:10:31:43 +0900] "GET /LectureWeb/jquery/image/dog1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:31:43 +0900] "GET /LectureWeb/jquery/image/dog2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:31:43 +0900] "GET /LectureWeb/jquery/image/dog4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:31:43 +0900] "GET /LectureWeb/jquery/image/dog3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:31:53 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:31:53 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:31:53 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:31:53 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:31:57 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:31:57 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:31:58 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:32:03 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 200 2787
0:0:0:0:0:0:0:1 - - [31/May/2022:10:32:14 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 200 2782
0:0:0:0:0:0:0:1 - - [31/May/2022:10:32:14 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:32:14 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:32:14 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:32:24 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:32:24 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:32:24 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:32:24 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:32:24 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:32:31 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 200 2794
0:0:0:0:0:0:0:1 - - [31/May/2022:10:32:31 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:32:31 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:32:31 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:32:32 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:35:50 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 200 2794
0:0:0:0:0:0:0:1 - - [31/May/2022:10:35:50 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:38:10 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 200 2785
0:0:0:0:0:0:0:1 - - [31/May/2022:10:38:10 +0900] "GET /LectureWeb/jquery/image/dog1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:38:10 +0900] "GET /LectureWeb/jquery/image/dog2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:38:10 +0900] "GET /LectureWeb/jquery/image/dog4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:38:10 +0900] "GET /LectureWeb/jquery/image/dog3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:38:10 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:10:38:10 +0900] "GET /LectureWeb/jquery/exam06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:11:32:18 +0900] "GET /LectureWeb/ajax/exam01.html HTTP/1.1" 200 417
0:0:0:0:0:0:0:1 - - [31/May/2022:11:32:18 +0900] "GET /LectureWeb/jquery/js/jquery-3.6.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:11:32:55 +0900] "GET /LectureWeb/ajax/exam01.html HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [31/May/2022:11:32:55 +0900] "GET /LectureWeb/ajax/exam01.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:11:32:55 +0900] "GET /LectureWeb/ajax/exam01.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:11:32:55 +0900] "GET /LectureWeb/ajax/exam01.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:11:45:04 +0900] "GET /LectureWeb/ajax/exam01.html HTTP/1.1" 200 1944
0:0:0:0:0:0:0:1 - - [31/May/2022:11:45:37 +0900] "GET /LectureWeb/ajax/hello.html HTTP/1.1" 200 141
0:0:0:0:0:0:0:1 - - [31/May/2022:11:45:44 +0900] "GET /LectureWeb/ajax/exam01.html HTTP/1.1" 200 1986
0:0:0:0:0:0:0:1 - - [31/May/2022:11:45:45 +0900] "GET /LectureWeb/ajax/hello2.html HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [31/May/2022:11:45:59 +0900] "GET /LectureWeb/ajax/hello2.html HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [31/May/2022:11:47:20 +0900] "GET /LectureWeb/ajax/exam01.html HTTP/1.1" 200 1985
0:0:0:0:0:0:0:1 - - [31/May/2022:11:47:21 +0900] "GET /LectureWeb/ajax/hello.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:11:49:36 +0900] "GET /LectureWeb/ajax/hello.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:11:49:38 +0900] "GET /LectureWeb/ajax/exam01.html HTTP/1.1" 200 2246
0:0:0:0:0:0:0:1 - - [31/May/2022:11:50:06 +0900] "GET /LectureWeb/ajax/exam01.html HTTP/1.1" 200 2252
0:0:0:0:0:0:0:1 - - [31/May/2022:11:50:16 +0900] "GET /LectureWeb/ajax/exam01.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:11:50:16 +0900] "GET /LectureWeb/ajax/exam01.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:11:50:16 +0900] "GET /LectureWeb/ajax/exam01.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:11:50:19 +0900] "GET /LectureWeb/ajax/exam01.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:11:50:19 +0900] "GET /LectureWeb/ajax/exam01.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:11:50:19 +0900] "GET /LectureWeb/ajax/exam01.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:11:50:26 +0900] "GET /LectureWeb/ajax/exam01.html HTTP/1.1" 200 2253
0:0:0:0:0:0:0:1 - - [31/May/2022:13:43:57 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 200 450
0:0:0:0:0:0:0:1 - - [31/May/2022:13:44:17 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:13:44:17 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:13:44:17 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:13:44:17 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:13:44:17 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:13:44:18 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:13:44:19 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:13:44:19 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:13:44:19 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:13:52:05 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 200 1267
0:0:0:0:0:0:0:1 - - [31/May/2022:13:52:07 +0900] "GET /LectureWeb/ajax/param.jsp?name=hong&age=25 HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [31/May/2022:13:52:15 +0900] "GET /LectureWeb/ajax/param.jsp?name=hong&age=25 HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [31/May/2022:13:53:55 +0900] "GET /LectureWeb/ajax/param.jsp?name=hong&age=25 HTTP/1.1" 200 215
0:0:0:0:0:0:0:1 - - [31/May/2022:13:53:55 +0900] "GET /LectureWeb/ajax/param.jsp?name=hong&age=25 HTTP/1.1" 200 215
0:0:0:0:0:0:0:1 - - [31/May/2022:14:01:30 +0900] "GET /LectureWeb/ajax/param.jsp HTTP/1.1" 200 326
0:0:0:0:0:0:0:1 - - [31/May/2022:14:01:44 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 200 1358
0:0:0:0:0:0:0:1 - - [31/May/2022:14:01:58 +0900] "GET /LectureWeb/ajax/param.jsp?name=hong&age=25 HTTP/1.1" 200 326
0:0:0:0:0:0:0:1 - - [31/May/2022:14:08:28 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:14:08:28 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:14:08:28 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:14:08:29 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:14:08:31 +0900] "GET /LectureWeb/ajax/param.jsp?name=hong&age=25 HTTP/1.1" 200 326
0:0:0:0:0:0:0:1 - - [31/May/2022:14:08:40 +0900] "GET /LectureWeb/ajax/param.jsp?name=hong&age=25 HTTP/1.1" 200 326
0:0:0:0:0:0:0:1 - - [31/May/2022:14:08:43 +0900] "GET /LectureWeb/ajax/param.jsp?name=hong&age=25 HTTP/1.1" 200 326
0:0:0:0:0:0:0:1 - - [31/May/2022:14:09:03 +0900] "GET /LectureWeb/ajax/param.jsp?name=hong&age=25 HTTP/1.1" 200 326
0:0:0:0:0:0:0:1 - - [31/May/2022:14:09:16 +0900] "GET /LectureWeb/ajax/param.jsp?name=hong&age=25 HTTP/1.1" 200 326
0:0:0:0:0:0:0:1 - - [31/May/2022:14:09:49 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 200 1431
0:0:0:0:0:0:0:1 - - [31/May/2022:14:09:50 +0900] "GET /LectureWeb/ajax/param.jsp?name=hong&age=25 HTTP/1.1" 200 326
0:0:0:0:0:0:0:1 - - [31/May/2022:14:16:34 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 200 1696
0:0:0:0:0:0:0:1 - - [31/May/2022:14:16:39 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:14:16:39 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:14:16:39 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/May/2022:14:16:39 +0900] "GET /LectureWeb/ajax/exam02.html HTTP/1.1" 304 -
